review_id,review_text,sentiment_label,sentiment_score,identified_theme(s)
609,best app.,POSITIVE,0.999774158000946,Positive App Features/Experience
610,"not working,why???",NEGATIVE,0.9995881915092468,User Experience and Efficiency
611,always disappointing ! especially the ios one !! some similar local applications are extremely superior to this application!! really disappointing!,NEGATIVE,0.9996201992034912,User Experience and Efficiency
612,woxe harimo ribiso,NEGATIVE,0.9374371767044068,App Functionality/Issues
613,"good ,easy to use",POSITIVE,0.9998592138290404,Positive App Features/Experience
614,good job👍,POSITIVE,0.9998576641082764,Positive App Features/Experience
615,"please kindly ask to update the app and allow us to screenshot, it's convenient and efficient as long as you add security to the access there is no reason to block us from screenshooting our screen.",POSITIVE,0.9939066767692566,User Experience and Efficiency
616,i have using the cbe mobile banking app. and overall i appreciate its feuteres however i.ve notticed that when i turn on the developer options on my divice the app.stop functioning prorerly it.would be great if you could look into this issue as l often need to access developer setting for otter application thankyou for your attention to this matter,NEGATIVE,0.9474120736122132,User Experience and Efficiency
617,customer service is bad nothing is good about this bank,NEGATIVE,0.9996613264083862,Positive App Features/Experience
618,it is amazing mobile banking app....but why the screenshot of the receipt doesnt work,NEGATIVE,0.992915153503418,App Quality and Services
619,fast and simple easy to use 👌,POSITIVE,0.998494267463684,General Banking Operations
620,the fastest transferring app i ever had its so reliable,POSITIVE,0.9844427704811096,Positive App Features/Experience
621,"funds transferred from the same bank do not reflect in the account, even though a confirmation text message was received.",NEGATIVE,0.9986681938171388,Positive App Features/Experience
622,it's easy and fast,POSITIVE,0.9995684027671814,Positive App Features/Experience
623,this app don't have self activation only you have to look near cbe branch that's disgusting,NEGATIVE,0.9960438013076782,App Quality and Services
624,hello dearest cbe office personnel make some benefits for those using interest free accounts thanks for your help,POSITIVE,0.999572217464447,General Banking Operations
625,wow best application ever,POSITIVE,0.9997984766960144,Positive App Features/Experience
626,"am sorry but what does developer mode do to the application ? hack it ? are you sure you are developer or are you stupid, doesnt makes sense,",NEGATIVE,0.9997019171714784,User Experience and Efficiency
627,the pride of ethiopian bank 🏦,POSITIVE,0.999118983745575,Positive App Features/Experience
628,why the app telling me to turn of developer options please fix it.,NEGATIVE,0.9990994930267334,User Experience and Efficiency
629,i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,POSITIVE,0.9976927042007446,User Experience and Efficiency
630,amazing apps,POSITIVE,0.9998716115951538,App Quality and Services
631,all service of mobile banking,POSITIVE,0.8924251198768616,App Quality and Services
632,needs improvement,NEGATIVE,0.9966731071472168,User Experience and Efficiency
633,i miss the old one i couldn't send my mony to other bank..,NEGATIVE,0.995843231678009,Positive App Features/Experience
634,the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the dashen super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. i am considering leaving cbe for good.,NEGATIVE,0.9984410405158995,Positive App Features/Experience
635,good but these week not oky,NEGATIVE,0.955415666103363,Positive App Features/Experience
636,well designed! fixing bugs & two step verification with biometric... simply it's great!,POSITIVE,0.99980491399765,User Experience and Efficiency
637,if any developer is reading this please fix the screenshot functionality or at least the download button should work flawlessly without me touching it twenty times.,NEGATIVE,0.9975224137306212,User Experience and Efficiency
638,"it's a great job.but one more thing, it hasn't been placed for transfer to other banks on face like mobile charge card place",POSITIVE,0.8991119265556335,Positive App Features/Experience
639,cbe mobilr bankg,POSITIVE,0.8703056573867798,Positive App Features/Experience
640,verygood,POSITIVE,0.9988996982574464,User Experience and Efficiency
641,ممتاز جدا,NEGATIVE,0.8031745553016663,General Banking Operations
642,it's very low quality application,NEGATIVE,0.9996594190597534,General Banking Operations
643,very amazing apps,POSITIVE,0.9998774528503418,App Quality and Services
644,አዛ,NEGATIVE,0.6970565915107727,Positive App Features/Experience
645,wow simple life,POSITIVE,0.9997076392173768,App Quality and Services
646,it's nice,POSITIVE,0.9998672008514404,App Quality and Services
647,why stacked sometimes,NEGATIVE,0.9941052198410034,User Experience and Efficiency
648,okay 👍 but sometimes busy,NEGATIVE,0.8515542149543762,User Experience and Efficiency
649,the worst commercial company that fails to do even the most normal things again and and again.,NEGATIVE,0.9997990727424622,App Quality and Services
650,very good app. but disappointed by general cessation of system.,NEGATIVE,0.998118817806244,Positive App Features/Experience
651,good and fast,POSITIVE,0.9998561143875122,Positive App Features/Experience
652,unreliable!,NEGATIVE,0.9997379183769226,User Experience and Efficiency
653,best the best fast,POSITIVE,0.9998427629470824,Positive App Features/Experience
654,happy,POSITIVE,0.99987530708313,General Banking Operations
655,fast and reliable,POSITIVE,0.9998595714569092,Positive App Features/Experience
656,network errorrrrrr,NEGATIVE,0.9978076815605164,User Experience and Efficiency
657,best app but there is some problem i can't send money to telebirr or mpesa so if you can add that it could be use full,NEGATIVE,0.9982808828353882,Positive App Features/Experience
658,its good and simple to use,POSITIVE,0.9998610019683838,Positive App Features/Experience
659,worest app like that bank for security and network access,NEGATIVE,0.9927296042442322,Positive App Features/Experience
660,it's the best app i,POSITIVE,0.999834418296814,Positive App Features/Experience
661,not bad not good,NEGATIVE,0.9715350866317748,App Quality and Services
662,its very nice,POSITIVE,0.9998526573181152,App Quality and Services
663,do not work this week,NEGATIVE,0.99776029586792,User Experience and Efficiency
664,it crashes frequently,NEGATIVE,0.9993256330490112,User Experience and Efficiency
665,the best,POSITIVE,0.9998332262039183,Positive App Features/Experience
666,"i can simply describe this app as ""making all your work easier"".",POSITIVE,0.8382593393325806,User Experience and Efficiency
667,goid,NEGATIVE,0.7086994647979736,General Banking Operations
668,best appearance,POSITIVE,0.9996986389160156,Positive App Features/Experience
669,it's very good 👍 app,POSITIVE,0.999859094619751,Positive App Features/Experience
670,i need support you,NEGATIVE,0.9881443977355956,User Experience and Efficiency
671,the worst mobile banking i have ever seen in my life,NEGATIVE,0.9997807145118712,App Quality and Services
672,super,POSITIVE,0.998783528804779,Positive App Features/Experience
673,ጠጀጨገጀ።ጀገ,NEGATIVE,0.8337252736091614,General Banking Operations
674,i like the app,POSITIVE,0.9994398951530457,App Quality and Services
675,to other bank is bad,NEGATIVE,0.9997149109840392,App Quality and Services
676,tank's,NEGATIVE,0.9855976700782776,User Experience and Efficiency
677,its good but add more features such like. bank statement showing,POSITIVE,0.9881665110588074,Positive App Features/Experience
678,it is so nice,POSITIVE,0.9998714923858644,App Quality and Services
679,very good👍,POSITIVE,0.8243637084960938,Positive App Features/Experience
680,"my first frequent experience of cbe app is critical-time failure such as suspending payment on air for 2-5 days with zero explanation, deducting from sender account without depositing to the receiver act. another fatal error by the banking company as a whole (not the app itself though) is forced-banking with corporations without consent of employers-users of the corresponding corporations",NEGATIVE,0.9995972514152528,User Experience and Efficiency
681,"wow, amazing app",POSITIVE,0.9998503923416138,App Quality and Services
682,use ful,NEGATIVE,0.9949980974197388,General Banking Operations
683,actually it is inactive,NEGATIVE,0.9996483325958252,App Functionality/Issues
684,"slow, only one account is used",NEGATIVE,0.9997527003288268,App Quality and Services
685,always cbe is the leading commercial bank💪💪💪,POSITIVE,0.9975135326385498,Positive App Features/Experience
686,nice apps where network is good in connection,POSITIVE,0.9994925260543824,User Experience and Efficiency
687,thank you!!!,POSITIVE,0.9998666048049928,Positive App Features/Experience
688,i can't take screenshot,NEGATIVE,0.9897894263267516,App Quality and Services
689,"every update was made the system better and better until the march 19th, 2025 update, not allowing us to screenshot. you guys didn't understand how much it's a really quick and significant thing. you add extra steps to us, which makes the process draw back",NEGATIVE,0.9861215949058532,App Quality and Services
690,perfectly special,POSITIVE,0.999879002571106,App Functionality/Issues
691,the best application i have ever seen in ethiopia banking industry.,POSITIVE,0.9997448325157166,App Quality and Services
692,great app!!!,POSITIVE,0.9998501539230348,General Banking Operations
693,"absolutely the best app! it works flawlessly, anytime and anywhere.",POSITIVE,0.9998784065246582,User Experience and Efficiency
694,very nice app ever!!!,POSITIVE,0.999826967716217,App Quality and Services
695,the best app,POSITIVE,0.9998469352722168,Positive App Features/Experience
696,biometric security for mobile banking is not available,NEGATIVE,0.9996340274810792,App Quality and Services
697,nice service,POSITIVE,0.9998397827148438,App Quality and Services
698,"in the updated version of the app, it takes more time to download the receipt.",NEGATIVE,0.9985652565956116,User Experience and Efficiency
699,ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው ?,NEGATIVE,0.9647620320320128,Positive App Features/Experience
700,good 🔥,POSITIVE,0.9998576641082764,Positive App Features/Experience
701,very interesting app i am using every day fantastic,POSITIVE,0.9998443126678468,App Quality and Services
702,lebaa bank,NEGATIVE,0.9437296390533448,Positive App Features/Experience
703,grateful app,POSITIVE,0.9998038411140442,App Quality and Services
704,100% ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,POSITIVE,0.9974650144577026,General Banking Operations
705,everthing wellbeok,NEGATIVE,0.7055779695510864,App Quality and Services
706,"""this mobile banking app is fast and user-friendly, but the only issue i encountered is that i can't access my bank statement within the app. i kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",NEGATIVE,0.9963226318359376,App Quality and Services
707,nice app 👌,POSITIVE,0.9996724128723145,App Quality and Services
708,why did this app is not screenshot,NEGATIVE,0.9989493489265442,App Quality and Services
709,it so good app,POSITIVE,0.999868631362915,Positive App Features/Experience
710,جميل,POSITIVE,0.9271727204322816,User Experience and Efficiency
711,"less network, specially to make fee for utility purpose",NEGATIVE,0.994688868522644,User Experience and Efficiency
712,simply for used,NEGATIVE,0.9918004870414734,User Experience and Efficiency
713,wow keep up,POSITIVE,0.9998539686203004,User Experience and Efficiency
714,its great app but when updating we can't take screen shot please try to fix it,NEGATIVE,0.9934490323066713,User Experience and Efficiency
715,good one,POSITIVE,0.9998288154602052,Positive App Features/Experience
716,everything is easy thank you cebe,POSITIVE,0.9998396635055542,Positive App Features/Experience
717,ፈጣን ቀልጣፋ,NEGATIVE,0.7850590348243713,App Functionality/Issues
718,ጎበዝ,NEGATIVE,0.6970565915107727,App Functionality/Issues
719,but this app says can't sync,NEGATIVE,0.9988365769386292,App Quality and Services
720,to slow,NEGATIVE,0.999487280845642,App Quality and Services
721,work on screen shot system,NEGATIVE,0.5902671217918396,User Experience and Efficiency
722,very very nice aplication,POSITIVE,0.9998292922973632,App Functionality/Issues
723,wonder full and it is easy to use,POSITIVE,0.9996142387390136,Positive App Features/Experience
724,easy and reliable,POSITIVE,0.9998584985733032,Positive App Features/Experience
725,it is very useful app 👍,POSITIVE,0.994536280632019,Positive App Features/Experience
726,perfect app,POSITIVE,0.9998340606689452,App Quality and Services
727,i like it.,POSITIVE,0.999869465827942,Positive App Features/Experience
728,bugs,NEGATIVE,0.9988303780555724,User Experience and Efficiency
729,commerial bank,NEGATIVE,0.6810258030891418,Positive App Features/Experience
730,genat biru,NEGATIVE,0.966159999370575,App Functionality/Issues
731,it is good but it doesn't allow screen shot,POSITIVE,0.6723125576972961,User Experience and Efficiency
732,you need to copy many things from other bank apps like amole(dashen),NEGATIVE,0.9967620372772216,Positive App Features/Experience
733,bring back the screenshot feature.,POSITIVE,0.9942916631698608,General Banking Operations
734,good!👍,POSITIVE,0.9998579025268556,Positive App Features/Experience
735,best app to experience him that to smooth transaction among the customers,POSITIVE,0.9985142350196838,Positive App Features/Experience
736,nice app suitable to use it. the only weak side is it need data connections and hoping will be fixed to offline i gave 4 rate,NEGATIVE,0.9551454782485962,User Experience and Efficiency
737,"good job to the cbe team on this mobile app! it's designed in a way that's simple and intuitive to navigate, which is great for everyone. it effectively handles the essential banking tasks i need to perform regularly. it's a practical and reliable tool that makes everyday banking much more convenient. thank you for this useful application.",POSITIVE,0.9998189806938172,Positive App Features/Experience
738,ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,NEGATIVE,0.881923258304596,App Functionality/Issues
739,before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,NEGATIVE,0.9973511695861816,General Banking Operations
740,cool ❤,POSITIVE,0.9997991919517516,App Quality and Services
741,best banking app,POSITIVE,0.999736487865448,Positive App Features/Experience
742,satisfied,POSITIVE,0.9997212290763856,User Experience and Efficiency
743,this app is very necessary app many people found it,POSITIVE,0.9980692267417908,Positive App Features/Experience
744,cbe very active bank i'm using cbe app very very satisfaction,POSITIVE,0.989459753036499,Positive App Features/Experience
745,it made life alot easier. i cant even imagine having to make all those transactions in person. so this app was crucial for me. very good app. well done.,POSITIVE,0.9997400641441344,App Quality and Services
746,perfect,POSITIVE,0.9998517036437988,App Quality and Services
747,good jop,POSITIVE,0.9998409748077391,User Experience and Efficiency
748,bad exprience...it is so crushed,NEGATIVE,0.9998053908348083,User Experience and Efficiency
749,not user friendly at all it requires a huge connectivity and also lags many times 😑😑😑,NEGATIVE,0.999765694141388,Positive App Features/Experience
750,ምንም የማይ ሰራ,NEGATIVE,0.8337252736091614,App Quality and Services
751,most of the time is not working properly,NEGATIVE,0.9997636675834656,User Experience and Efficiency
752,good service,POSITIVE,0.9998499155044556,Positive App Features/Experience
753,not use for me,NEGATIVE,0.9953739047050476,Positive App Features/Experience
754,it keeps notifying me to disable developer options and quiet while i'm not enabled. always bring another type of problem with new updates.,NEGATIVE,0.9968326687812804,User Experience and Efficiency
755,the lag is unbelievable when you need it the most this suks,NEGATIVE,0.9983174800872804,Positive App Features/Experience
756,i cant belive i could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,NEGATIVE,0.999693751335144,App Quality and Services
757,it is a good app,POSITIVE,0.9998643398284912,Positive App Features/Experience
758,it is not working at all,NEGATIVE,0.9997811913490297,User Experience and Efficiency
759,🥰🥰🥰🥰🥰 app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,POSITIVE,0.8251601457595825,Positive App Features/Experience
760,when trying to activate the app it keeps on loading on the security questions page. it has been two days,NEGATIVE,0.9952510595321656,User Experience and Efficiency
761,fast and simple,POSITIVE,0.9997392296791076,General Banking Operations
762,best of best,POSITIVE,0.9997496008872986,Positive App Features/Experience
763,worest banking app ever i seen. fake app bad better to leave,NEGATIVE,0.9993888139724731,App Quality and Services
764,"i would like to share feedback regarding the application. it frequently experiences disruptions and does not function properly, often freezing or failing to load. this issue is affecting workflow and efficiency. kindly review and address this problem to ensure smoother performance.",NEGATIVE,0.9947029948234558,User Experience and Efficiency
765,meet you genuine.app i tried is not functional.helping.welldoingwith boa ethiopia .fastandrelevant.morconnecting digitalyworld.digitalyworld. thanks.,NEGATIVE,0.8848855495452881,Positive App Features/Experience
766,"barely works, it always fails to connect",NEGATIVE,0.9997532963752748,App Quality and Services
767,my fav app,POSITIVE,0.9846561551094056,Positive App Features/Experience
768,this app launch time is so long also has dozen bugs in addition it's has been long time get update,NEGATIVE,0.9977949857711792,User Experience and Efficiency
769,"your application is very irritating to use, some functionality doesn't even work like on the card management. you need to do better than this and it good idea to reference other banking applications.",NEGATIVE,0.9985816478729248,Positive App Features/Experience
770,ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,NEGATIVE,0.9608768820762634,User Experience and Efficiency
771,i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,NEGATIVE,0.9083430767059326,User Experience and Efficiency
772,"the worst app ever,",NEGATIVE,0.9997932314872742,App Quality and Services
773,better,POSITIVE,0.999264657497406,App Quality and Services
774,"i kindly request that bank of abyssinia address issues with its mobile app. it is very slow, has numerous problems, and frequently experiences downtime. the user experience is also poor. thank you.",NEGATIVE,0.99928218126297,App Quality and Services
775,this app can't open? what is problem? please solve my problem?,NEGATIVE,0.9996218681335448,User Experience and Efficiency
776,kiyaa makonn,POSITIVE,0.7175909876823425,Positive App Features/Experience
777,very very lazy app,NEGATIVE,0.9996856451034546,App Quality and Services
778,telebirr remittance,NEGATIVE,0.9799609780311584,User Experience and Efficiency
779,the best bank in 🇪🇹,POSITIVE,0.9998179078102112,Positive App Features/Experience
780,its good,POSITIVE,0.9998385906219482,Positive App Features/Experience
781,the worst app in my financial experience.,NEGATIVE,0.9997914433479308,App Quality and Services
782,good for mb appliciation,POSITIVE,0.9943337440490724,App Quality and Services
783,the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,NEGATIVE,0.9997623562812804,App Functionality/Issues
784,try to easy network,NEGATIVE,0.9987332224845886,User Experience and Efficiency
785,hussen hassen umer,POSITIVE,0.8681215047836304,App Quality and Services
786,"the app is not suitable and lacks a good ui design. as a large bank, you must update your app with a professional ui that is fast and appropriate.",NEGATIVE,0.9988431930541992,App Quality and Services
787,an exceptional banking app.,POSITIVE,0.9997233748435974,App Quality and Services
788,alhamdulilah,POSITIVE,0.8558264374732971,App Quality and Services
789,poor,NEGATIVE,0.9997912049293518,App Quality and Services
790,from the last week updates the app is not working please check the problems,NEGATIVE,0.9996919631958008,User Experience and Efficiency
791,it's always crushing,NEGATIVE,0.999380588531494,App Quality and Services
792,office branches have to improve their services please,POSITIVE,0.6649660468101501,Positive App Features/Experience
793,♥️♥️,POSITIVE,0.9437572360038756,General Banking Operations
794,why does it keep crashing? i can't even use this. boa should do better. you have many customers and how to deal with this. i can't send money now.,NEGATIVE,0.9988381266593932,Positive App Features/Experience
795,it needs a timely update,NEGATIVE,0.9983032941818236,User Experience and Efficiency
796,"it does not show the name of the person who sent the money to request a receipt. this has become very difficult for us. when different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",NEGATIVE,0.9997054934501648,App Quality and Services
797,i can't type my otp on it.,NEGATIVE,0.9990899562835692,Positive App Features/Experience
798,"most of bank apps in ethiopia are linked with ethiopian phone number, i live in us permanently so when i open boa account, i told them where i live and to link it with email address instead of phone # as ethio phone number is not working where i live, unfortunetly my fear appeared and now when i change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",NEGATIVE,0.997710943222046,General Banking Operations
799,jaajja,NEGATIVE,0.9872855544090272,User Experience and Efficiency
800,i love this bank the best experience ever.,POSITIVE,0.9998602867126464,Positive App Features/Experience
801,"nothing has been improved, it doesn't work like the previous version.",NEGATIVE,0.9997023940086364,User Experience and Efficiency
802,easy and fast,POSITIVE,0.9995583891868592,Positive App Features/Experience
803,mobile banking,POSITIVE,0.9076532125473022,App Quality and Services
804,"need alot of connection, chooses device, very lug even when there is connection",NEGATIVE,0.9918755292892456,User Experience and Efficiency
805,on my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. please fix the issue my beloved bank of abyssinia.,NEGATIVE,0.9964402318000792,App Quality and Services
806,since the last update i can open the app crashes a lot and omg its being very slow opening and loading,NEGATIVE,0.999541401863098,User Experience and Efficiency
807,none,NEGATIVE,0.985345721244812,General Banking Operations
808,very good app i ever used,POSITIVE,0.9998385906219482,Positive App Features/Experience
809,its nice app especially the transaction limit is extended but we face that boa m.banking app doesn't respond at the activation stage strictly at smsng mobile phone. please try this to make safe.,NEGATIVE,0.9979867935180664,User Experience and Efficiency
810,zedo,POSITIVE,0.994045615196228,App Functionality/Issues
811,please open my mobile app,POSITIVE,0.9873003363609314,App Quality and Services
812,it doesn't open,NEGATIVE,0.9997527003288268,App Quality and Services
813,best banking transaction application in ethiopia !,POSITIVE,0.9996905326843262,Positive App Features/Experience
814,السلام عليكم ورحمة الله وبركاته ماشاء الله تبارك الرحمن هذا التطبيق ممتاز جدا,NEGATIVE,0.5818163156509399,General Banking Operations
815,tamaam kamal,POSITIVE,0.991887390613556,App Functionality/Issues
816,በጣም ሐሪፍ,NEGATIVE,0.7850590348243713,App Functionality/Issues
817,great 👍,POSITIVE,0.9997692704200744,General Banking Operations
818,goof,NEGATIVE,0.9975278973579408,General Banking Operations
819,absiniya banki,NEGATIVE,0.9083040952682496,App Functionality/Issues
820,has issue after installation and i think it doesn't work with tecno common 30,NEGATIVE,0.9996929168701172,User Experience and Efficiency
821,one of the best in this business,POSITIVE,0.999869465827942,Positive App Features/Experience
822,besat🥰,NEGATIVE,0.6970565915107727,App Functionality/Issues
823,unlimited experience,POSITIVE,0.9997161030769348,App Quality and Services
824,"as bank, u should at least hire someone good at their job bc this a joke nowadays i can't even log in or even transfer without it crashing if u fix the app i will update this review i am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",NEGATIVE,0.999123990535736,User Experience and Efficiency
825,very nice mobile banking app my favourite,POSITIVE,0.9997608065605164,App Quality and Services
826,"it almost never boots up!!! and even if it did, it crashes immediately",NEGATIVE,0.9977737069129944,User Experience and Efficiency
827,best apps,POSITIVE,0.999784529209137,Positive App Features/Experience
828,the worst app ever to exist in a bank history,NEGATIVE,0.9997841715812684,App Quality and Services
829,best mobile app in the country,POSITIVE,0.999710738658905,App Quality and Services
830,not fast,NEGATIVE,0.9949790835380554,General Banking Operations
831,keeps freezing at the front page.,NEGATIVE,0.9948282837867736,User Experience and Efficiency
832,it is not working on redminote 11 pro+ pls fix it,NEGATIVE,0.9996861219406128,User Experience and Efficiency
833,abseniya bank app,NEGATIVE,0.6962249279022217,Positive App Features/Experience
834,yes goode app,POSITIVE,0.9997490048408508,App Quality and Services
835,1) crashes repeatedly 2) takes century to boot 3) repeatedly requires update which is very annoying. 4) it doesn't ask for password for one step confirmation when transferring money. 5) automatically stops music when the app is launched (it doesn't really matter just fyi) overall this have to be the worst mobile banking app i have tried so far and should not be released with all these bugs & issues.,NEGATIVE,0.999749481678009,User Experience and Efficiency
836,ረጀብነሱ,NEGATIVE,0.6970565915107727,User Experience and Efficiency
837,the worst mobile banking app.,NEGATIVE,0.9997994303703308,App Quality and Services
838,giod,POSITIVE,0.9893913269042968,User Experience and Efficiency
839,best bank in ethiopia,POSITIVE,0.999733030796051,Positive App Features/Experience
840,waqayyoo,POSITIVE,0.5036855340003967,App Functionality/Issues
841,please is not working,NEGATIVE,0.9997643828392028,User Experience and Efficiency
842,nothing when i need to install the apk it say that re-up date,NEGATIVE,0.9985933899879456,User Experience and Efficiency
843,i can log in from any where,NEGATIVE,0.9497753977775574,User Experience and Efficiency
844,😇,NEGATIVE,0.6970565915107727,General Banking Operations
845,no proplem,NEGATIVE,0.991222620010376,General Banking Operations
846,good work,POSITIVE,0.999841332435608,User Experience and Efficiency
847,☹️,NEGATIVE,0.6970565915107727,General Banking Operations
848,great boa,POSITIVE,0.9992689490318298,User Experience and Efficiency
849,not working,NEGATIVE,0.999777853488922,User Experience and Efficiency
850,this app is getting worse and worse with every update,NEGATIVE,0.999568521976471,App Quality and Services
851,ምርጥ ነው,NEGATIVE,0.7850590348243713,App Functionality/Issues
852,meku,POSITIVE,0.9421749114990234,General Banking Operations
853,awasome app go a head,NEGATIVE,0.998092234134674,Positive App Features/Experience
854,it sucks as hell. it crashes most of the time and takes a long time to load .,NEGATIVE,0.9994389414787292,User Experience and Efficiency
855,"the app is nice and easy to use but after some time it crushed and said ""error check your device connectivity"" please fix it",NEGATIVE,0.9973018169403076,App Quality and Services
856,easy and very nice app to load more than the previouse but in recent time some loading problem detected.,NEGATIVE,0.9851245284080504,App Quality and Services
857,"the worst mba i have experienced, the app crush frequently and they take to long to fix the problem even more than a week.",NEGATIVE,0.9996988773345948,User Experience and Efficiency
858,amazing banks app👌👌,POSITIVE,0.9998063445091248,Positive App Features/Experience
859,good app fore me,POSITIVE,0.9998444318771362,Positive App Features/Experience
860,"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",NEGATIVE,0.9995253086090088,Positive App Features/Experience
861,it's nice to use.,POSITIVE,0.999835729598999,App Quality and Services
862,app doesn't start,NEGATIVE,0.9973676800727844,App Quality and Services
863,excellent application,POSITIVE,0.9998571872711182,Positive App Features/Experience
864,its very bad app its very slow,NEGATIVE,0.9998086094856262,App Quality and Services
865,ብዙዬ ሺዋየ በለጠ,NEGATIVE,0.8337252736091614,User Experience and Efficiency
866,good job!,POSITIVE,0.9998481273651124,Positive App Features/Experience
867,best financial app.,POSITIVE,0.9997761845588684,Positive App Features/Experience
868,ቆንጆ ነው በርቱ,NEGATIVE,0.8337252736091614,General Banking Operations
869,the worst app humans ever created,NEGATIVE,0.9998008608818054,App Quality and Services
870,it's not working,NEGATIVE,0.9997857213020324,User Experience and Efficiency
871,"hello, i’m facing a problem with the boa mobile app. every time i enter my phone number and password, the app crashes and shows an error that says “boamobile closed because this app has a bug.” i tried updating, reinstalling, and clearing cache, but nothing worked. please fix this bug in the next update. i really need access to my account. thank you.",NEGATIVE,0.999415159225464,User Experience and Efficiency
872,exceptional,POSITIVE,0.9998514652252196,General Banking Operations
873,boa mobile good bank,POSITIVE,0.9984728693962096,App Quality and Services
874,this is worest app 24/7 loading,NEGATIVE,0.993474304676056,App Quality and Services
875,boa system is confartable,NEGATIVE,0.9980142116546632,App Quality and Services
876,"this app, for me , is a waste of time. it doesn't work . i can't even long in, and it really piss me off. fix the problem",NEGATIVE,0.99980491399765,User Experience and Efficiency
877,good service.,POSITIVE,0.9998533725738524,Positive App Features/Experience
878,the app crush frequently,NEGATIVE,0.998525083065033,App Quality and Services
879,you guys keeps getting worst,NEGATIVE,0.9997075200080872,App Quality and Services
880,"this app is a joke. it crashes more than it works, takes forever to load, and half the features are just decorative at this point. can’t log in, can’t transfer money, can’t even check my balance without it bugging out. to the developer: are you actually trying to make this work, or is this some kind of social experiment to test our patience? did you build this in your sleep? because it definitely looks like it. if this is your idea of a functional app, maybe consider a different career path🙏",NEGATIVE,0.999026656150818,User Experience and Efficiency
881,boa,NEGATIVE,0.7410542368888855,App Quality and Services
882,but not opening on android,NEGATIVE,0.9952228665351868,User Experience and Efficiency
883,worst app ever. totally unreliable. and it didn't work at all for the last 4 months.,NEGATIVE,0.9997984766960144,App Quality and Services
884,"this app does no work on samsung a51, it just gives a preview of the logo",NEGATIVE,0.9992283582687378,App Quality and Services
885,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",NEGATIVE,0.9994921684265136,User Experience and Efficiency
886,liking this application good 👍,POSITIVE,0.9996829032897948,Positive App Features/Experience
887,"this app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and otp sent not work",NEGATIVE,0.9989790916442872,App Quality and Services
888,it's really good 👍,POSITIVE,0.9998701810836792,Positive App Features/Experience
889,bad app . it stuck when you open and noting works.,NEGATIVE,0.9995198249816896,App Quality and Services
890,"the app isn't working after it asked me the password it starts loading, but it doesn't open",NEGATIVE,0.9997255206108092,User Experience and Efficiency
891,it keeps showing this pop up to turn off developer options even tho it's off! i had to turn on and then off to make it work! this is a horrible experience and needs a fix asap! plus kinda slow.,NEGATIVE,0.999669909477234,User Experience and Efficiency
892,yideg,NEGATIVE,0.7675821781158447,App Functionality/Issues
893,boa of mobile backing,NEGATIVE,0.980626106262207,App Quality and Services
894,faster bank of abissinya,POSITIVE,0.9722142815589904,Positive App Features/Experience
895,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,NEGATIVE,0.9996716976165771,App Quality and Services
896,it just doesn't work...so frustrating,NEGATIVE,0.999774158000946,User Experience and Efficiency
897,it's not work correctly... you must have update it,NEGATIVE,0.9998013377189636,User Experience and Efficiency
898,"the app gets a considerable improvements like language , qr scanner and unlimited transfers survice. but boa please do alot on its fastness and convenient when we login and making a transactions.",POSITIVE,0.9575353264808656,User Experience and Efficiency
899,after i typed in my password it says successfully logged out ...and goes back to the first page,NEGATIVE,0.5856854915618896,User Experience and Efficiency
