bank_id,review_text,cleaned_review,rating,review_date,sentiment_label,sentiment_score,source
1,masha alla,masha alla,5,2025-05-31,NEGATIVE,0.9514626860618592,Google Play Store
1,"recently there is big problem when sending to safaricom, telebir, and even to cbebirr wallet could anybody who is responsible fix it, it's very frustrating it's been 5 days and my money hasn't been returned it takes it out of my account but doesn't send it to my mpesa update- they have just corrected it and sent me back the money but still i'm afraid now to send again",recently there is big problem when sending to safaricom telebir and even to cbebirr wallet could anybody who is responsible fix it its very frustrating its been days and my money hasnt been returned it takes it out of my account but doesnt send it to my mpesa update they have just corrected it and sent me back the money but still im afraid now to send again,2,2025-05-31,NEGATIVE,0.9991102814674376,Google Play Store
1,better service,better service,5,2025-05-31,POSITIVE,0.9982219338417052,Google Play Store
1,"it,s good app and time manager 👍",its good app and time manager 👍,5,2025-05-30,POSITIVE,0.999837040901184,Google Play Store
1,malkaamuu jiidhaa namoo,malkaamuu jiidhaa namoo,5,2025-05-30,NEGATIVE,0.9887813329696656,Google Play Store
1,lower system everything,lower system everything,3,2025-05-30,NEGATIVE,0.9993475079536438,Google Play Store
1,nice!,nice,5,2025-05-30,POSITIVE,0.999863862991333,Google Play Store
1,keep it up my cbe,keep it up my cbe,5,2025-05-29,POSITIVE,0.9996104836463928,Google Play Store
1,yes good,yes good,5,2025-05-28,POSITIVE,0.9998410940170288,Google Play Store
1,"i was using this app for the last two years with no problems. it stopped working about 3 months ago. when i tried to transfer funds it gives me error ""can't do this transaction. inactive account.""",i was using this app for the last two years with no problems it stopped working about months ago when i tried to transfer funds it gives me error cant do this transaction inactive account,4,2025-05-27,NEGATIVE,0.9996353387832642,Google Play Store
1,i like everything of this app,i like everything of this app,5,2025-05-27,POSITIVE,0.9996908903121948,Google Play Store
1,🤬🤬🤬🤬 network 🛜,🤬🤬🤬🤬 network 🛜,1,2025-05-26,NEGATIVE,0.685613214969635,Google Play Store
1,cbe is the best financial application and and very dimple to use. i would like to say thank you so much for the developer of application. i really appreciate this app.,cbe is the best financial application and and very dimple to use i would like to say thank you so much for the developer of application i really appreciate this app,5,2025-05-26,POSITIVE,0.9982792139053344,Google Play Store
1,it's awesome!!,its awesome,5,2025-05-25,POSITIVE,0.999871015548706,Google Play Store
1,thankyou every one,thankyou every one,5,2025-05-25,POSITIVE,0.99984610080719,Google Play Store
1,ronaldo 🇵🇹 🥇,ronaldo 🇵🇹 🥇,5,2025-05-25,POSITIVE,0.9948286414146424,Google Play Store
1,"this app is absolutely fantastic i love it and i enjoying to it ,let us support this foundation together .",this app is absolutely fantastic i love it and i enjoying to it let us support this foundation together,5,2025-05-25,POSITIVE,0.9998852014541626,Google Play Store
1,"the cbe app has been highly unreliable in recent weeks. it frequently fails to work properly on both ethio telecom and safaricom networks, whether using wi-fi or mobile data. this week, the system was down entirely for extended periods, making it very difficult to access banking services. the app only functions intermittently, and the lack of consistency is frustrating. i hope the issues are addressed soon, and that any non-technical influences are removed from such essential services.",the cbe app has been highly unreliable in recent weeks it frequently fails to work properly on both ethio telecom and safaricom networks whether using wifi or mobile data this week the system was down entirely for extended periods making it very difficult to access banking services the app only functions intermittently and the lack of consistency is frustrating i hope the issues are addressed soon and that any nontechnical influences are removed from such essential services,2,2025-05-25,NEGATIVE,0.9997394680976868,Google Play Store
1,mortuary app,mortuary app,5,2025-05-25,NEGATIVE,0.7924914956092834,Google Play Store
1,it is smart app but it has stoped after some period of time on my device with out any reason .,it is smart app but it has stoped after some period of time on my device with out any reason,5,2025-05-25,NEGATIVE,0.9961044788360596,Google Play Store
1,amazing app i am used this app for one year,amazing app i am used this app for one year,4,2025-05-24,POSITIVE,0.9991408586502076,Google Play Store
1,i love it 😍😘,i love it 😍😘,5,2025-05-24,POSITIVE,0.9998791217803956,Google Play Store
1,it makes life easy!👌,it makes life easy👌,5,2025-05-24,POSITIVE,0.9993600249290466,Google Play Store
1,its not fast,its not fast,1,2025-05-24,NEGATIVE,0.9949808716773988,Google Play Store
1,it is sooo good,it is sooo good,5,2025-05-24,POSITIVE,0.9998735189437866,Google Play Store
1,fantastic,fantastic,5,2025-05-23,POSITIVE,0.9998743534088136,Google Play Store
1,accessible to using,accessible to using,5,2025-05-23,POSITIVE,0.999116837978363,Google Play Store
1,why you change default network?,why you change default network,5,2025-05-23,NEGATIVE,0.9962357878684998,Google Play Store
1,very nice 👍,very nice 👍,5,2025-05-23,POSITIVE,0.999857783317566,Google Play Store
1,nice fast app,nice fast app,5,2025-05-23,POSITIVE,0.999833345413208,Google Play Store
1,how to i get my money,how to i get my money,5,2025-05-22,NEGATIVE,0.9934091567993164,Google Play Store
1,"very bad, can't even load they need to improve their services.",very bad cant even load they need to improve their services,1,2025-05-22,NEGATIVE,0.999816596508026,Google Play Store
1,"very good app, but please make it reliable . it crashes sometimes .",very good app but please make it reliable it crashes sometimes,4,2025-05-22,POSITIVE,0.9649853706359864,Google Play Store
1,very busy i don't know why... i prefer 889,very busy i dont know why i prefer,3,2025-05-22,NEGATIVE,0.9991938471794128,Google Play Store
1,"sometimes it has a nasty lag for several hour fix that , the rest is 👌",sometimes it has a nasty lag for several hour fix that the rest is 👌,4,2025-05-22,NEGATIVE,0.9966771602630616,Google Play Store
1,the most boring mobil banking application in ethiopia.please use alternative private banks mobile banking apps,the most boring mobil banking application in ethiopiaplease use alternative private banks mobile banking apps,1,2025-05-22,NEGATIVE,0.9986202716827391,Google Play Store
1,hojii bonsaadha,hojii bonsaadha,5,2025-05-22,POSITIVE,0.9568661451339722,Google Play Store
1,user-friendly apps.because this app is easy.,userfriendly appsbecause this app is easy,5,2025-05-22,POSITIVE,0.955450713634491,Google Play Store
1,awosome!!!,awosome,5,2025-05-22,POSITIVE,0.6944916844367981,Google Play Store
1,"very good app,",very good app,5,2025-05-22,POSITIVE,0.9998691082000732,Google Play Store
1,ይህ መተግበሪያ በጣም ጥሩ ነው. this app is very nice,ይህ መተግበሪያ በጣም ጥሩ ነው this app is very nice,5,2025-05-22,POSITIVE,0.9997020363807678,Google Play Store
1,i hate this app 😒,i hate this app 😒,1,2025-05-22,NEGATIVE,0.9996378421783448,Google Play Store
1,trustful,trustful,5,2025-05-22,POSITIVE,0.9998213648796082,Google Play Store
1,i like,i like,5,2025-05-21,POSITIVE,0.9998149275779724,Google Play Store
1,update issue,update issue,4,2025-05-21,POSITIVE,0.5473260283470154,Google Play Store
1,its not working over safari network,its not working over safari network,1,2025-05-21,NEGATIVE,0.9991377592086792,Google Play Store
1,oldie,oldie,1,2025-05-21,NEGATIVE,0.6663177013397217,Google Play Store
1,it doesn't work,it doesnt work,1,2025-05-21,NEGATIVE,0.9997813105583192,Google Play Store
1,"this app is good, and we are using it well",this app is good and we are using it well,1,2025-05-21,POSITIVE,0.999855637550354,Google Play Store
1,very nice 👌 app for android phone,very nice 👌 app for android phone,5,2025-05-21,POSITIVE,0.9994401335716248,Google Play Store
1,yes yes,yes yes,5,2025-05-21,POSITIVE,0.9997482895851136,Google Play Store
1,በጣም ከርፋፋ,በጣም ከርፋፋ,1,2025-05-21,NEGATIVE,0.7850590348243713,Google Play Store
1,easy to use helpful in my life,easy to use helpful in my life,5,2025-05-21,POSITIVE,0.9981144666671752,Google Play Store
1,the best mobile banking app,the best mobile banking app,5,2025-05-21,POSITIVE,0.9998278617858888,Google Play Store
1,"this app is very useful app,it saves time,and it is secure",this app is very useful appit saves timeand it is secure,4,2025-05-21,POSITIVE,0.9992597699165344,Google Play Store
1,it's a good application 👍,its a good application 👍,5,2025-05-21,POSITIVE,0.9998123049736024,Google Play Store
1,the screenshot and the reffresh options are so annoying that makes transaction so delaying activity !,the screenshot and the reffresh options are so annoying that makes transaction so delaying activity,2,2025-05-21,NEGATIVE,0.9997513890266418,Google Play Store
1,poor service,poor service,1,2025-05-20,NEGATIVE,0.999653458595276,Google Play Store
1,amazing,amazing,5,2025-05-20,POSITIVE,0.999875545501709,Google Play Store
1,it is reliable and easy to use.,it is reliable and easy to use,5,2025-05-20,POSITIVE,0.9998389482498168,Google Play Store
1,the most annoying mobile banking app i've ever seen,the most annoying mobile banking app ive ever seen,1,2025-05-20,NEGATIVE,0.9994208812713624,Google Play Store
1,cbe mobile banking,cbe mobile banking,5,2025-05-20,POSITIVE,0.8304281234741211,Google Play Store
1,"i can't make screenshout in this app, please made modification",i cant make screenshout in this app please made modification,5,2025-05-20,NEGATIVE,0.9966920614242554,Google Play Store
1,best app i loved it,best app i loved it,5,2025-05-18,POSITIVE,0.999849796295166,Google Play Store
1,amazing applicatiom sometimes doesnt work!,amazing applicatiom sometimes doesnt work,5,2025-05-18,NEGATIVE,0.6448812484741211,Google Play Store
1,well satisfied with this beautiful app,well satisfied with this beautiful app,5,2025-05-18,POSITIVE,0.999858856201172,Google Play Store
1,best app.,best app,5,2025-05-17,POSITIVE,0.999774158000946,Google Play Store
1,"not working,why???",not workingwhy,5,2025-05-17,NEGATIVE,0.9995881915092468,Google Play Store
1,always disappointing ! especially the ios one !! some similar local applications are extremely superior to this application!! really disappointing!,always disappointing especially the ios one some similar local applications are extremely superior to this application really disappointing,1,2025-05-17,NEGATIVE,0.9996201992034912,Google Play Store
1,woxe harimo ribiso,woxe harimo ribiso,5,2025-05-16,NEGATIVE,0.9374371767044068,Google Play Store
1,"good ,easy to use",good easy to use,5,2025-05-16,POSITIVE,0.9998592138290404,Google Play Store
1,good job👍,good job👍,5,2025-05-14,POSITIVE,0.9998576641082764,Google Play Store
1,"please kindly ask to update the app and allow us to screenshot, it's convenient and efficient as long as you add security to the access there is no reason to block us from screenshooting our screen.",please kindly ask to update the app and allow us to screenshot its convenient and efficient as long as you add security to the access there is no reason to block us from screenshooting our screen,2,2025-05-14,POSITIVE,0.9939066767692566,Google Play Store
1,i have using the cbe mobile banking app. and overall i appreciate its feuteres however i.ve notticed that when i turn on the developer options on my divice the app.stop functioning prorerly it.would be great if you could look into this issue as l often need to access developer setting for otter application thankyou for your attention to this matter,i have using the cbe mobile banking app and overall i appreciate its feuteres however ive notticed that when i turn on the developer options on my divice the appstop functioning prorerly itwould be great if you could look into this issue as l often need to access developer setting for otter application thankyou for your attention to this matter,4,2025-05-13,NEGATIVE,0.9474120736122132,Google Play Store
1,customer service is bad nothing is good about this bank,customer service is bad nothing is good about this bank,1,2025-05-13,NEGATIVE,0.9996613264083862,Google Play Store
1,it is amazing mobile banking app....but why the screenshot of the receipt doesnt work,it is amazing mobile banking appbut why the screenshot of the receipt doesnt work,5,2025-05-13,NEGATIVE,0.992915153503418,Google Play Store
1,fast and simple easy to use 👌,fast and simple easy to use 👌,5,2025-05-12,POSITIVE,0.998494267463684,Google Play Store
1,the fastest transferring app i ever had its so reliable,the fastest transferring app i ever had its so reliable,5,2025-05-11,POSITIVE,0.9844427704811096,Google Play Store
1,"funds transferred from the same bank do not reflect in the account, even though a confirmation text message was received.",funds transferred from the same bank do not reflect in the account even though a confirmation text message was received,3,2025-05-11,NEGATIVE,0.9986681938171388,Google Play Store
1,it's easy and fast,its easy and fast,5,2025-05-10,POSITIVE,0.9995684027671814,Google Play Store
1,this app don't have self activation only you have to look near cbe branch that's disgusting,this app dont have self activation only you have to look near cbe branch thats disgusting,1,2025-05-10,NEGATIVE,0.9960438013076782,Google Play Store
1,hello dearest cbe office personnel make some benefits for those using interest free accounts thanks for your help,hello dearest cbe office personnel make some benefits for those using interest free accounts thanks for your help,5,2025-05-09,POSITIVE,0.999572217464447,Google Play Store
1,wow best application ever,wow best application ever,5,2025-05-09,POSITIVE,0.9997984766960144,Google Play Store
1,"am sorry but what does developer mode do to the application ? hack it ? are you sure you are developer or are you stupid, doesnt makes sense,",am sorry but what does developer mode do to the application hack it are you sure you are developer or are you stupid doesnt makes sense,1,2025-05-08,NEGATIVE,0.9997019171714784,Google Play Store
1,the pride of ethiopian bank 🏦,the pride of ethiopian bank 🏦,5,2025-05-08,POSITIVE,0.999118983745575,Google Play Store
1,why the app telling me to turn of developer options please fix it.,why the app telling me to turn of developer options please fix it,1,2025-05-07,NEGATIVE,0.9990994930267334,Google Play Store
1,i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,i am very happy i have small prob after i transfer i cant put the transfer cashe bil to my dic,5,2025-05-07,POSITIVE,0.9976927042007446,Google Play Store
1,amazing apps,amazing apps,5,2025-05-06,POSITIVE,0.9998716115951538,Google Play Store
1,all service of mobile banking,all service of mobile banking,5,2025-05-06,POSITIVE,0.8924251198768616,Google Play Store
1,needs improvement,needs improvement,1,2025-05-06,NEGATIVE,0.9966731071472168,Google Play Store
1,i miss the old one i couldn't send my mony to other bank..,i miss the old one i couldnt send my mony to other bank,1,2025-05-06,NEGATIVE,0.995843231678009,Google Play Store
1,the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the dashen super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. i am considering leaving cbe for good.,the app is recently crushing each time you open and try to make transfersit used to be good take lessons from the dashen super app or ethiotelecom it is not befitting of your experience and glory invst in making it more friendly and convenient i am considering leaving cbe for good,2,2025-05-06,NEGATIVE,0.9984410405158995,Google Play Store
1,good but these week not oky,good but these week not oky,4,2025-05-06,NEGATIVE,0.955415666103363,Google Play Store
1,well designed! fixing bugs & two step verification with biometric... simply it's great!,well designed fixing bugs two step verification with biometric simply its great,5,2025-05-06,POSITIVE,0.99980491399765,Google Play Store
1,if any developer is reading this please fix the screenshot functionality or at least the download button should work flawlessly without me touching it twenty times.,if any developer is reading this please fix the screenshot functionality or at least the download button should work flawlessly without me touching it twenty times,1,2025-05-05,NEGATIVE,0.9975224137306212,Google Play Store
1,"it's a great job.but one more thing, it hasn't been placed for transfer to other banks on face like mobile charge card place",its a great jobbut one more thing it hasnt been placed for transfer to other banks on face like mobile charge card place,5,2025-05-05,POSITIVE,0.8991119265556335,Google Play Store
1,cbe mobilr bankg,cbe mobilr bankg,5,2025-05-05,POSITIVE,0.8703056573867798,Google Play Store
1,verygood,verygood,3,2025-05-05,POSITIVE,0.9988996982574464,Google Play Store
1,ممتاز جدا,ممتاز جدا,5,2025-05-04,NEGATIVE,0.8031745553016663,Google Play Store
1,it's very low quality application,its very low quality application,1,2025-05-04,NEGATIVE,0.9996594190597534,Google Play Store
1,very amazing apps,very amazing apps,5,2025-05-04,POSITIVE,0.9998774528503418,Google Play Store
1,አዛ,አዛ,1,2025-05-04,NEGATIVE,0.6970565915107727,Google Play Store
1,wow simple life,wow simple life,5,2025-05-04,POSITIVE,0.9997076392173768,Google Play Store
1,it's nice,its nice,5,2025-05-03,POSITIVE,0.9998672008514404,Google Play Store
1,why stacked sometimes,why stacked sometimes,5,2025-05-03,NEGATIVE,0.9941052198410034,Google Play Store
1,okay 👍 but sometimes busy,okay 👍 but sometimes busy,1,2025-05-03,NEGATIVE,0.8515542149543762,Google Play Store
1,the worst commercial company that fails to do even the most normal things again and and again.,the worst commercial company that fails to do even the most normal things again and and again,1,2025-05-03,NEGATIVE,0.9997990727424622,Google Play Store
1,very good app. but disappointed by general cessation of system.,very good app but disappointed by general cessation of system,5,2025-05-02,NEGATIVE,0.998118817806244,Google Play Store
1,good and fast,good and fast,5,2025-05-02,POSITIVE,0.9998561143875122,Google Play Store
1,unreliable!,unreliable,1,2025-05-02,NEGATIVE,0.9997379183769226,Google Play Store
1,best the best fast,best the best fast,5,2025-05-02,POSITIVE,0.9998427629470824,Google Play Store
1,happy,happy,5,2025-05-02,POSITIVE,0.99987530708313,Google Play Store
1,fast and reliable,fast and reliable,5,2025-05-02,POSITIVE,0.9998595714569092,Google Play Store
1,network errorrrrrr,network errorrrrrr,2,2025-05-02,NEGATIVE,0.9978076815605164,Google Play Store
1,best app but there is some problem i can't send money to telebirr or mpesa so if you can add that it could be use full,best app but there is some problem i cant send money to telebirr or mpesa so if you can add that it could be use full,4,2025-05-02,NEGATIVE,0.9982808828353882,Google Play Store
1,its good and simple to use,its good and simple to use,5,2025-05-02,POSITIVE,0.9998610019683838,Google Play Store
1,worest app like that bank for security and network access,worest app like that bank for security and network access,1,2025-05-02,NEGATIVE,0.9927296042442322,Google Play Store
1,it's the best app i,its the best app i,5,2025-05-02,POSITIVE,0.999834418296814,Google Play Store
1,not bad not good,not bad not good,1,2025-05-02,NEGATIVE,0.9715350866317748,Google Play Store
1,its very nice,its very nice,5,2025-05-02,POSITIVE,0.9998526573181152,Google Play Store
1,do not work this week,do not work this week,3,2025-04-30,NEGATIVE,0.99776029586792,Google Play Store
1,it crashes frequently,it crashes frequently,4,2025-04-30,NEGATIVE,0.9993256330490112,Google Play Store
1,the best,the best,5,2025-04-28,POSITIVE,0.9998332262039183,Google Play Store
1,"i can simply describe this app as ""making all your work easier"".",i can simply describe this app as making all your work easier,5,2025-04-28,POSITIVE,0.8382593393325806,Google Play Store
1,goid,goid,5,2025-04-28,NEGATIVE,0.7086994647979736,Google Play Store
1,best appearance,best appearance,5,2025-04-27,POSITIVE,0.9996986389160156,Google Play Store
1,it's very good 👍 app,its very good 👍 app,5,2025-04-27,POSITIVE,0.999859094619751,Google Play Store
1,i need support you,i need support you,5,2025-04-26,NEGATIVE,0.9881443977355956,Google Play Store
1,the worst mobile banking i have ever seen in my life,the worst mobile banking i have ever seen in my life,1,2025-04-26,NEGATIVE,0.9997807145118712,Google Play Store
1,super,super,5,2025-04-26,POSITIVE,0.998783528804779,Google Play Store
1,ጠጀጨገጀ።ጀገ,ጠጀጨገጀ።ጀገ,5,2025-04-26,NEGATIVE,0.8337252736091614,Google Play Store
1,i like the app,i like the app,5,2025-04-26,POSITIVE,0.9994398951530457,Google Play Store
1,to other bank is bad,to other bank is bad,1,2025-04-25,NEGATIVE,0.9997149109840392,Google Play Store
1,tank's,tanks,5,2025-04-25,NEGATIVE,0.9855976700782776,Google Play Store
1,its good but add more features such like. bank statement showing,its good but add more features such like bank statement showing,5,2025-04-24,POSITIVE,0.9881665110588074,Google Play Store
1,it is so nice,it is so nice,5,2025-04-24,POSITIVE,0.9998714923858644,Google Play Store
1,very good👍,very good👍,5,2025-04-21,POSITIVE,0.8243637084960938,Google Play Store
1,"my first frequent experience of cbe app is critical-time failure such as suspending payment on air for 2-5 days with zero explanation, deducting from sender account without depositing to the receiver act. another fatal error by the banking company as a whole (not the app itself though) is forced-banking with corporations without consent of employers-users of the corresponding corporations",my first frequent experience of cbe app is criticaltime failure such as suspending payment on air for days with zero explanation deducting from sender account without depositing to the receiver act another fatal error by the banking company as a whole not the app itself though is forcedbanking with corporations without consent of employersusers of the corresponding corporations,2,2025-04-21,NEGATIVE,0.9995972514152528,Google Play Store
1,"wow, amazing app",wow amazing app,5,2025-04-21,POSITIVE,0.9998503923416138,Google Play Store
1,use ful,use ful,5,2025-04-21,NEGATIVE,0.9949980974197388,Google Play Store
1,actually it is inactive,actually it is inactive,4,2025-04-19,NEGATIVE,0.9996483325958252,Google Play Store
1,"slow, only one account is used",slow only one account is used,2,2025-04-19,NEGATIVE,0.9997527003288268,Google Play Store
1,always cbe is the leading commercial bank💪💪💪,always cbe is the leading commercial bank💪💪💪,5,2025-04-18,POSITIVE,0.9975135326385498,Google Play Store
1,nice apps where network is good in connection,nice apps where network is good in connection,5,2025-04-18,POSITIVE,0.9994925260543824,Google Play Store
1,thank you!!!,thank you,5,2025-04-18,POSITIVE,0.9998666048049928,Google Play Store
1,i can't take screenshot,i cant take screenshot,1,2025-04-18,NEGATIVE,0.9897894263267516,Google Play Store
1,"every update was made the system better and better until the march 19th, 2025 update, not allowing us to screenshot. you guys didn't understand how much it's a really quick and significant thing. you add extra steps to us, which makes the process draw back",every update was made the system better and better until the march th update not allowing us to screenshot you guys didnt understand how much its a really quick and significant thing you add extra steps to us which makes the process draw back,3,2025-04-18,NEGATIVE,0.9861215949058532,Google Play Store
1,perfectly special,perfectly special,5,2025-04-18,POSITIVE,0.999879002571106,Google Play Store
1,the best application i have ever seen in ethiopia banking industry.,the best application i have ever seen in ethiopia banking industry,5,2025-04-17,POSITIVE,0.9997448325157166,Google Play Store
1,great app!!!,great app,5,2025-04-17,POSITIVE,0.9998501539230348,Google Play Store
1,"absolutely the best app! it works flawlessly, anytime and anywhere.",absolutely the best app it works flawlessly anytime and anywhere,5,2025-04-17,POSITIVE,0.9998784065246582,Google Play Store
1,very nice app ever!!!,very nice app ever,5,2025-04-16,POSITIVE,0.999826967716217,Google Play Store
1,the best app,the best app,5,2025-04-16,POSITIVE,0.9998469352722168,Google Play Store
1,biometric security for mobile banking is not available,biometric security for mobile banking is not available,5,2025-04-16,NEGATIVE,0.9996340274810792,Google Play Store
1,nice service,nice service,5,2025-04-15,POSITIVE,0.9998397827148438,Google Play Store
1,"in the updated version of the app, it takes more time to download the receipt.",in the updated version of the app it takes more time to download the receipt,3,2025-04-15,NEGATIVE,0.9985652565956116,Google Play Store
1,ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው ?,ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው,3,2025-04-14,NEGATIVE,0.9647620320320128,Google Play Store
1,good 🔥,good 🔥,5,2025-04-14,POSITIVE,0.9998576641082764,Google Play Store
1,very interesting app i am using every day fantastic,very interesting app i am using every day fantastic,5,2025-04-14,POSITIVE,0.9998443126678468,Google Play Store
1,lebaa bank,lebaa bank,5,2025-04-14,NEGATIVE,0.9437296390533448,Google Play Store
1,grateful app,grateful app,5,2025-04-13,POSITIVE,0.9998038411140442,Google Play Store
1,100% ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,5,2025-04-13,POSITIVE,0.9974650144577026,Google Play Store
1,everthing wellbeok,everthing wellbeok,3,2025-04-13,NEGATIVE,0.7055779695510864,Google Play Store
1,"""this mobile banking app is fast and user-friendly, but the only issue i encountered is that i can't access my bank statement within the app. i kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",this mobile banking app is fast and userfriendly but the only issue i encountered is that i cant access my bank statement within the app i kindly request that this feature be added similar to what is offered by other private bank mobile banking apps,4,2025-04-12,NEGATIVE,0.9963226318359376,Google Play Store
1,nice app 👌,nice app 👌,5,2025-04-12,POSITIVE,0.9996724128723145,Google Play Store
1,why did this app is not screenshot,why did this app is not screenshot,5,2025-04-12,NEGATIVE,0.9989493489265442,Google Play Store
1,it so good app,it so good app,5,2025-04-12,POSITIVE,0.999868631362915,Google Play Store
1,جميل,جميل,5,2025-04-11,POSITIVE,0.9271727204322816,Google Play Store
1,"less network, specially to make fee for utility purpose",less network specially to make fee for utility purpose,1,2025-04-11,NEGATIVE,0.994688868522644,Google Play Store
1,simply for used,simply for used,4,2025-04-10,NEGATIVE,0.9918004870414734,Google Play Store
1,wow keep up,wow keep up,5,2025-04-10,POSITIVE,0.9998539686203004,Google Play Store
1,its great app but when updating we can't take screen shot please try to fix it,its great app but when updating we cant take screen shot please try to fix it,3,2025-04-10,NEGATIVE,0.9934490323066713,Google Play Store
1,good one,good one,5,2025-04-10,POSITIVE,0.9998288154602052,Google Play Store
1,everything is easy thank you cebe,everything is easy thank you cebe,5,2025-04-10,POSITIVE,0.9998396635055542,Google Play Store
1,ፈጣን ቀልጣፋ,ፈጣን ቀልጣፋ,5,2025-04-10,NEGATIVE,0.7850590348243713,Google Play Store
1,ጎበዝ,ጎበዝ,5,2025-04-09,NEGATIVE,0.6970565915107727,Google Play Store
1,but this app says can't sync,but this app says cant sync,5,2025-04-09,NEGATIVE,0.9988365769386292,Google Play Store
1,to slow,to slow,3,2025-04-09,NEGATIVE,0.999487280845642,Google Play Store
1,work on screen shot system,work on screen shot system,4,2025-04-08,NEGATIVE,0.5902671217918396,Google Play Store
1,very very nice aplication,very very nice aplication,1,2025-04-08,POSITIVE,0.9998292922973632,Google Play Store
1,wonder full and it is easy to use,wonder full and it is easy to use,5,2025-04-08,POSITIVE,0.9996142387390136,Google Play Store
1,easy and reliable,easy and reliable,2,2025-04-08,POSITIVE,0.9998584985733032,Google Play Store
1,it is very useful app 👍,it is very useful app 👍,5,2025-04-07,POSITIVE,0.994536280632019,Google Play Store
1,perfect app,perfect app,5,2025-04-07,POSITIVE,0.9998340606689452,Google Play Store
1,i like it.,i like it,5,2025-04-07,POSITIVE,0.999869465827942,Google Play Store
1,bugs,bugs,3,2025-04-07,NEGATIVE,0.9988303780555724,Google Play Store
1,commerial bank,commerial bank,5,2025-04-06,NEGATIVE,0.6810258030891418,Google Play Store
1,genat biru,genat biru,2,2025-04-06,NEGATIVE,0.966159999370575,Google Play Store
1,it is good but it doesn't allow screen shot,it is good but it doesnt allow screen shot,4,2025-04-06,POSITIVE,0.6723125576972961,Google Play Store
1,you need to copy many things from other bank apps like amole(dashen),you need to copy many things from other bank apps like amoledashen,2,2025-04-06,NEGATIVE,0.9967620372772216,Google Play Store
1,bring back the screenshot feature.,bring back the screenshot feature,1,2025-04-05,POSITIVE,0.9942916631698608,Google Play Store
1,good!👍,good👍,3,2025-04-05,POSITIVE,0.9998579025268556,Google Play Store
1,best app to experience him that to smooth transaction among the customers,best app to experience him that to smooth transaction among the customers,1,2025-04-05,POSITIVE,0.9985142350196838,Google Play Store
1,nice app suitable to use it. the only weak side is it need data connections and hoping will be fixed to offline i gave 4 rate,nice app suitable to use it the only weak side is it need data connections and hoping will be fixed to offline i gave rate,4,2025-04-05,NEGATIVE,0.9551454782485962,Google Play Store
1,"good job to the cbe team on this mobile app! it's designed in a way that's simple and intuitive to navigate, which is great for everyone. it effectively handles the essential banking tasks i need to perform regularly. it's a practical and reliable tool that makes everyday banking much more convenient. thank you for this useful application.",good job to the cbe team on this mobile app its designed in a way thats simple and intuitive to navigate which is great for everyone it effectively handles the essential banking tasks i need to perform regularly its a practical and reliable tool that makes everyday banking much more convenient thank you for this useful application,5,2025-04-04,POSITIVE,0.9998189806938172,Google Play Store
1,ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,5,2025-04-04,NEGATIVE,0.881923258304596,Google Play Store
1,before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,before it was smooth and good this time after the new update in i can not make screenshot of my recite even the downlod button is very delayed in putting my recite in my gallery for simple proof please fix this i am unable to show proof of payment to my clients thankyou,3,2025-04-04,NEGATIVE,0.9973511695861816,Google Play Store
1,cool ❤,cool ❤,4,2025-04-04,POSITIVE,0.9997991919517516,Google Play Store
1,best banking app,best banking app,4,2025-04-03,POSITIVE,0.999736487865448,Google Play Store
1,satisfied,satisfied,5,2025-04-03,POSITIVE,0.9997212290763856,Google Play Store
1,this app is very necessary app many people found it,this app is very necessary app many people found it,5,2025-04-03,POSITIVE,0.9980692267417908,Google Play Store
1,cbe very active bank i'm using cbe app very very satisfaction,cbe very active bank im using cbe app very very satisfaction,5,2025-04-03,POSITIVE,0.989459753036499,Google Play Store
1,it made life alot easier. i cant even imagine having to make all those transactions in person. so this app was crucial for me. very good app. well done.,it made life alot easier i cant even imagine having to make all those transactions in person so this app was crucial for me very good app well done,5,2025-04-03,POSITIVE,0.9997400641441344,Google Play Store
1,perfect,perfect,5,2025-04-02,POSITIVE,0.9998517036437988,Google Play Store
2,good jop,good jop,5,2025-11-27,POSITIVE,0.9998409748077391,Google Play Store
2,bad exprience...it is so crushed,bad exprienceit is so crushed,1,2025-11-27,NEGATIVE,0.9998053908348083,Google Play Store
